keyword,volume,cpc,competition,difficulty,word_count,char_count,is_long_tail,has_number,has_question_word,intent,opportunity_score,cluster,cluster_label
free email marketing software course,3801.0,0.755,,99.55555555555556,5,36,1,0,0,Navigational,3.4654692099101756,7,"software, marketing software, strategy"
examples free email marketing software,54.0,0.755,,45.55555555555556,5,38,1,0,0,Informational,22.71566361603087,7,"software, marketing software, strategy"
app free email marketing software,3451.0,0.755,,73.88888888888889,5,33,1,0,0,Navigational,13.512645095189665,7,"software, marketing software, strategy"
free email marketing software review,6379.0,0.755,,44.888888888888886,5,36,1,0,0,Commercial,26.948842260622975,7,"software, marketing software, strategy"
free email marketing software checklist,449.0,0.755,,87.22222222222223,5,39,1,0,0,Navigational,6.296707974072585,7,"software, marketing software, strategy"
free email marketing software template,100.0,0.755,,25.66666666666667,5,38,1,0,0,Navigational,30.700066531425875,7,"software, marketing software, strategy"
ideas free email marketing software,185.0,0.755,,23.0,5,35,1,0,0,Navigational,31.820038102143723,7,"software, marketing software, strategy"
free email marketing software strategy,235.0,0.755,,43.11111111111111,5,38,1,0,0,Navigational,23.806949483611735,7,"software, marketing software, strategy"
email campaign meaning best,324.0,0.755,,87.22222222222223,4,27,1,0,0,Commercial,6.21831840929145,9,"campaign, email campaign, email"
email campaign meaning how to,82.0,0.755,,52.0,5,29,1,0,1,Informational,20.155445100764062,9,"campaign, email campaign, email"
email campaign meaning free,397.0,0.755,,19.333333333333332,4,27,1,0,0,Informational,33.41965347067919,9,"campaign, email campaign, email"
for beginners email campaign meaning,112.0,0.755,,59.0,5,36,1,0,0,Informational,17.374258596311538,9,"campaign, email campaign, email"
tools email campaign meaning,100.0,0.755,,67.77777777777779,4,28,1,0,0,Informational,13.855622086981434,9,"campaign, email campaign, email"
email campaign meaning 2026,1078.0,0.755,,67.22222222222223,4,27,1,1,0,Informational,14.691164264051256,9,"campaign, email campaign, email"
email campaign meaning vs,283.0,0.755,,66.66666666666666,4,25,1,0,0,Commercial,14.414828854265465,9,"campaign, email campaign, email"
guide email campaign meaning,43.0,0.755,,45.0,4,28,1,0,0,Informational,22.930987556552353,9,"campaign, email campaign, email"
email campaign meaning tips,14701.0,0.755,,10.666666666666666,4,27,1,0,0,Informational,45.85659481438072,9,"campaign, email campaign, email"
email campaign meaning near me,481.0,0.755,,36.333333333333336,5,30,1,0,0,Commercial,26.67233125821211,9,"campaign, email campaign, email"
email campaign meaning price,548.0,0.755,,67.66666666666667,4,28,1,0,0,Commercial,14.181014731601463,9,"campaign, email campaign, email"
email campaign meaning software,76.0,0.755,,22.333333333333336,4,31,1,0,0,Informational,32.01834906832123,9,"campaign, email campaign, email"
email campaign meaning course,183.0,0.755,,18.22222222222222,4,29,1,0,0,Informational,33.729894980218326,9,"campaign, email campaign, email"
examples email campaign meaning,235.0,0.755,,90.66666666666666,4,31,1,0,0,Informational,4.784727261389506,9,"campaign, email campaign, email"
email campaign meaning app,198.0,0.755,,71.66666666666667,4,26,1,0,0,Informational,12.36152395021429,9,"campaign, email campaign, email"
email campaign meaning review,283.0,0.755,,4.777777777777779,4,29,1,0,0,Commercial,39.17038440982101,9,"campaign, email campaign, email"
email campaign meaning checklist,227.0,0.755,,23.0,4,32,1,0,0,Informational,31.84637699591018,9,"campaign, email campaign, email"
template email campaign meaning,2081.0,0.755,,87.66666666666667,4,31,1,0,0,Informational,7.142384354077308,9,"campaign, email campaign, email"
email campaign meaning ideas,297.0,0.755,,25.0,4,28,1,0,0,Informational,31.090275152187612,9,"campaign, email campaign, email"
strategy email campaign meaning,117.0,0.755,,88.33333333333333,4,31,1,0,0,Informational,5.644060845569447,9,"campaign, email campaign, email"
best what is an email campaign,230.0,0.755,,80.44444444444446,6,30,1,0,1,Commercial,8.870480567687144,9,"campaign, email campaign, email"
how to what is an email campaign,65.0,0.755,,70.1111111111111,7,32,1,0,1,Informational,12.900339675509386,9,"campaign, email campaign, email"
free what is an email campaign,1211.0,0.755,,61.88888888888889,6,30,1,0,1,Informational,16.907904094311718,9,"campaign, email campaign, email"
for beginners what is an email campaign,1040.0,0.755,,50.22222222222222,7,39,1,0,1,Informational,21.467333836357795,9,"campaign, email campaign, email"
what is an email campaign tools,3207.0,0.755,,66.11111111111111,6,31,1,0,1,Informational,16.470739775848,9,"campaign, email campaign, email"
2026 what is an email campaign,457.0,0.755,,17.444444444444443,6,30,1,1,1,Informational,34.21283601732969,9,"campaign, email campaign, email"
what is an email campaign vs,7894.0,0.755,,66.77777777777777,6,28,1,0,1,Commercial,19.14336823021478,9,"campaign, email campaign, email"
what is an email campaign guide,48.0,0.755,,64.55555555555556,6,31,1,0,1,Informational,15.11190091692137,9,"campaign, email campaign, email"
tips what is an email campaign,450.0,0.755,,31.222222222222225,6,30,1,0,1,Informational,28.697335090590837,9,"campaign, email campaign, email"
what is an email campaign near me,154.0,0.755,,37.666666666666664,7,33,1,0,1,Commercial,25.933930823411327,9,"campaign, email campaign, email"
price what is an email campaign,447.0,0.755,,7.666666666666668,6,31,1,0,1,Commercial,38.11767596325831,9,"campaign, email campaign, email"
what is an email campaign software,4355.0,0.755,,71.77777777777777,6,34,1,0,1,Informational,14.924002872131279,9,"campaign, email campaign, email"
course what is an email campaign,7435.0,0.755,,5.444444444444445,6,32,1,0,1,Informational,43.38885508167178,9,"campaign, email campaign, email"
examples what is an email campaign,4860.0,0.755,,75.66666666666666,6,34,1,0,1,Informational,13.685141158291511,9,"campaign, email campaign, email"
app what is an email campaign,420.0,0.755,,50.0,6,29,1,0,1,Informational,21.167410483932255,9,"campaign, email campaign, email"
review what is an email campaign,94.0,0.755,,49.111111111111114,6,32,1,0,1,Commercial,21.318526054538605,9,"campaign, email campaign, email"
what is an email campaign checklist,615.0,0.755,,24.000000000000004,6,35,1,0,1,Informational,31.689698204990822,9,"campaign, email campaign, email"
what is an email campaign template,809.0,0.755,,35.33333333333333,6,34,1,0,1,Informational,27.278025476197815,9,"campaign, email campaign, email"
what is an email campaign ideas,284.0,0.755,,54.333333333333336,6,31,1,0,1,Informational,19.34878930411704,9,"campaign, email campaign, email"
what is an email campaign strategy,1104.0,0.755,,68.33333333333333,6,34,1,0,1,Informational,14.263024849081294,9,"campaign, email campaign, email"
best email examples best,114.0,0.755,,95.88888888888889,4,24,1,0,0,Commercial,2.6199572737924757,1,"marketing, email marketing, email"
best email examples how to,169.0,0.755,,12.666666666666664,5,26,1,0,1,Commercial,35.94333757118506,1,"marketing, email marketing, email"
best email examples free,2207.0,0.755,,50.22222222222222,4,24,1,0,0,Commercial,22.199178813154475,1,"marketing, email marketing, email"
best email examples for beginners,7243.0,0.755,,93.11111111111111,5,33,1,0,0,Commercial,8.201782043501293,1,"marketing, email marketing, email"
best email examples tools,3347.0,0.755,,16.333333333333332,4,25,1,0,0,Commercial,36.46964719951398,1,"marketing, email marketing, email"
2026 best email examples,20381.0,0.755,,87.66666666666667,4,24,1,1,0,Commercial,18.61861663803551,1,"marketing, email marketing, email"
vs best email examples,336.0,0.755,,95.88888888888889,4,22,1,0,0,Commercial,2.759177140843772,0,"vs, sample, marketing sample"
guide best email examples,576.0,0.755,,87.55555555555556,4,25,1,0,0,Commercial,6.243018438556887,1,"marketing, email marketing, email"
best email examples tips,2131.0,0.755,,56.111111111111114,4,24,1,0,0,Commercial,19.795962402211988,1,"marketing, email marketing, email"
best email examples near me,2178.0,0.755,,1.4444444444444442,5,27,1,0,0,Commercial,41.69210354523636,1,"marketing, email marketing, email"
price best email examples,45.0,0.755,,51.22222222222222,4,25,1,0,0,Commercial,20.443352900699956,1,"marketing, email marketing, email"
software best email examples,636.0,0.755,,4.444444444444445,4,28,1,0,0,Commercial,39.525089874096274,7,"software, marketing software, strategy"
course best email examples,9458.0,0.755,,41.333333333333336,4,26,1,0,0,Commercial,30.30195624253412,1,"marketing, email marketing, email"
best email examples examples,4079.0,0.755,,47.77777777777778,4,28,1,0,0,Commercial,24.35091871309453,1,"marketing, email marketing, email"
app best email examples,675.0,0.755,,32.666666666666664,4,23,1,0,0,Commercial,28.260658529419104,1,"marketing, email marketing, email"
best email examples review,63.0,0.755,,5.777777777777777,4,26,1,0,0,Commercial,38.632418775806215,1,"marketing, email marketing, email"
best email examples checklist,2518.0,0.755,,3.9999999999999996,4,29,1,0,0,Commercial,40.88310093921883,1,"marketing, email marketing, email"
best email examples template,38.0,0.755,,92.22222222222223,4,28,1,0,0,Commercial,4.03896308507221,1,"marketing, email marketing, email"
best email examples ideas,6368.0,0.755,,88.22222222222223,4,25,1,0,0,Commercial,9.6086106455889,1,"marketing, email marketing, email"
best email examples strategy,414.0,0.755,,80.1111111111111,4,28,1,0,0,Commercial,9.119203340378316,1,"marketing, email marketing, email"
best email campaign examples,1313.0,0.755,,12.888888888888891,4,28,1,0,0,Commercial,36.57186997917312,9,"campaign, email campaign, email"
how to email campaign examples,111.0,0.755,,30.11111111111111,5,30,1,0,1,Informational,28.929187035348836,9,"campaign, email campaign, email"
free email campaign examples,189.0,0.755,,45.888888888888886,4,28,1,0,0,Informational,22.666991012661157,9,"campaign, email campaign, email"
for beginners email campaign examples,136.0,0.755,,70.66666666666666,5,37,1,0,0,Informational,12.72264272608285,9,"campaign, email campaign, email"
email campaign examples tools,813.0,0.755,,70.22222222222223,4,29,1,0,0,Informational,13.324978386715248,9,"campaign, email campaign, email"
email campaign examples 2026,55.0,0.755,,71.66666666666667,4,28,1,1,0,Informational,12.27184628810467,9,"campaign, email campaign, email"
email campaign examples vs,9881.0,0.755,,16.555555555555554,4,26,1,0,0,Commercial,40.478337640864595,9,"campaign, email campaign, email"
email campaign examples guide,5134.0,0.755,,37.22222222222222,4,29,1,0,0,Informational,29.23474886206953,9,"campaign, email campaign, email"
tips email campaign examples,48.0,0.755,,82.0,4,28,1,0,0,Informational,8.134123139143595,9,"campaign, email campaign, email"
near me email campaign examples,731.0,0.755,,50.888888888888886,5,31,1,0,0,Commercial,21.006888165552162,9,"campaign, email campaign, email"
price email campaign examples,213.0,0.755,,65.11111111111111,4,29,1,0,0,Commercial,14.993152920210242,9,"campaign, email campaign, email"
email campaign examples software,102.0,0.755,,15.88888888888889,4,32,1,0,0,Informational,34.61243187557349,9,"campaign, email campaign, email"
email campaign examples course,593.0,0.755,,72.11111111111111,4,30,1,0,0,Informational,12.431457197144898,9,"campaign, email campaign, email"
examples email campaign examples,658.0,0.755,,23.88888888888889,4,32,1,0,0,Informational,31.761108659719977,9,"campaign, email campaign, email"
app email campaign examples,1038.0,0.755,,26.77777777777778,4,27,1,0,0,Informational,30.84385738109907,9,"campaign, email campaign, email"
email campaign examples review,661.0,0.755,,25.555555555555554,4,30,1,0,0,Commercial,31.096323342608056,9,"campaign, email campaign, email"
checklist email campaign examples,173.0,0.755,,36.77777777777778,4,33,1,0,0,Informational,26.301401592813612,9,"campaign, email campaign, email"
email campaign examples template,71.0,0.755,,89.77777777777777,4,32,1,0,0,Informational,5.0374357079522145,9,"campaign, email campaign, email"
email campaign examples ideas,165.0,0.755,,29.000000000000004,4,29,1,0,0,Informational,29.40749577177873,9,"campaign, email campaign, email"
strategy email campaign examples,2106.0,0.755,,81.55555555555556,4,32,1,0,0,Informational,9.602506711477979,9,"campaign, email campaign, email"
best email campaigns examples,638.0,0.755,,8.222222222222223,4,29,1,0,0,Commercial,38.015232996021666,1,"marketing, email marketing, email"
